9.577549,8.671954,5.8643,4.265959,5.564915,4.420771,2.562932,0.259643,0,0,0,1.267897,3.470932,3.562949,2.04913,0,0,0,0.470884,3.008975,4.514894,6.228758,6.404935,7.842844,83.709406
7.628888,6.059965,5.86892,4.460987,3.984337,4.484355,5.728005,4.031274,1.538235,2.189221,3.117353,4.310873,1.327545,0,2.663859,5.662308,4.852513,3.139266,1.265675,0,0.84674,1.199157,1.658703,2.09738,77.773658
7.097058,6.350254,4.328975,3.071726,3.569834,4.614806,6.113744,8.124428,10.398675,8.176721,5.037285,4.771203,6.867545,7.865963,8.566087,9.381737,10.262696,11.325553,13.517007,10.612563,12.150972,12.263483,12.825441,14.391597,67.66727
6.804262,5.832925,4.369124,1.543301,3.60868,6.250954,6.992247,8.793976,8.19257,11.191312,12.44405,13.175863,15.940653,19,16.280738,15.571333,14.892192,15.396096,16.431938,14.197561,13.196955,11.219474,9.975274,8.018283,42.895756
12.846986,12.563847,14.463038,16.328366,16.138174,15.684126,13.104887,11.585595,9.283259,8.546086,7.632836,4.760997,4.317179,6.433643,8.483353,6.413215,6.332095,4.962127,2.819814,2.439093,1.673658,2.152274,0,1.055064,64.774568
7.75502,10.12837,10.176173,13.169938,14.075886,15.046195,13.109542,15.127466,16.003092,18.884918,19,18.261573,19,18.540873,19,19,15.947656,15.104947,17.159604,18.478794,18.629961,19,16.464672,14.943833,40.46101
11.448914,10.62212,7.972408,9.57557,12.278558,11.46716,10.548541,7.82998,9.474922,11.934936,10.529387,10.30227,9.077726,7.96009,6.220076,8.558064,9.132736,10.520226,9.892904,7.175465,8.802279,5.668249,6.6968,5.207376,68.319916
12.445988,12.712429,10.812045,12.749018,14.071571,10.983871,8.657028,7.24402,7.168723,5.510035,4.063016,2.447009,3.024569,3.556733,5.219338,6.543912,7.99557,8.187456,10.939505,11.659513,11.941771,11.081861,10.180598,8.914967,62.096874
15.318931,13.711767,14.26014,14.821165,16.24091,14.365568,14.031323,15.221993,13.88902,11.857925,8.753471,6.616828,9.336889,11.210945,11.770731,13.579659,15.472588,17.480609,18.187562,18.644971,18.953109,18.112699,17.737205,18.826391,53.493543
14.410393,11.27778,9.43159,8.985252,9.328501,12.088063,8.925572,6.417586,6.917349,3.779847,2.94785,2.191767,2.976083,1.921915,2.884631,3.817839,3.185588,6.245759,7.535926,10.602201,8.383384,7.237715,6.79058,7.849827,69.738703
17.368139,14.880609,13.555631,12.014781,11.422394,10.168513,8.698232,9.868171,12.02721,13.764749,14.987292,12.69107,14.847176,16.700609,19,17.169504,14.005167,10.984416,9.469397,9.222178,7.248416,6.357012,3.792432,2.340117,45.813475
9.365075,9.98034,10.739474,11.429659,13.255165,11.79882,11.644874,13.656178,14.472184,14.875584,16.502967,18.230463,15.343069,14.237927,12.396574,11.431313,13.328414,14.391602,17.530637,18.382316,17.513405,15.227899,16.601308,15.343278,46.318127
2.695858,0.301915,0,0,0,1.788421,4.456009,6.651505,9.261621,6.258294,3.952174,6.169436,8.794083,11.016795,13.537458,15.290837,17.087395,15.722133,13.085808,11.332704,11.492155,10.908642,10.912511,11.119304,64.20782
5.823262,4.14065,3.0142,1.109659,0,2.750343,4.741939,6.516432,8.230771,8.267408,10.115146,12.915485,11.003067,9.995932,11.91064,12.307785,15.371589,16.988516,19,15.889927,14.713268,14.914295,14.559814,11.690859,55.936045
2.133575,3.116997,2.622177,4.795227,4.898043,7.881584,10.306106,10.724687,12.135252,11.249335,12.369803,13.0047,10.33423,7.905977,4.977415,3.025524,6.011653,4.954601,4.059624,3.222827,1.359116,0,0,1.712102,65.405672
1.247924,3.433177,5.103702,2.407367,1.755234,1.99617,1.175327,1.365429,3.448017,4.200955,3.756812,3.08609,1.941095,4.128982,0.986171,0,0,0,0,0,0.623866,0.751071,3.599119,5.063759,76.421948
1.790206,3.631304,5.687841,2.570216,0.397031,0,2.406966,3.239758,3.746373,4.717477,4.910049,7.019855,8.385336,8.132427,5.661011,5.943625,8.683765,10.120064,9.037097,6.261289,6.457692,6.423304,8.772051,11.925122,77.622925
3.283862,1.007355,0.886336,0,0,0.234191,0,0,0,0.272446,0.403186,3.397192,6.328027,9.377722,11.43048,14.134837,15.533462,16.727513,18.239106,19,18.828712,17.036459,16.868807,14.910401,54.484559
17.123432,19,19,19,18.061803,15.885395,18.497492,16.18535,14.685102,13.870068,13.845924,11.454547,12.869792,12.096593,11.049556,10.825302,8.525833,11.226607,14.333561,15.106308,15.917302,18.790194,19,17.231079,51.213932
3.590312,6.213004,3.080708,5.858283,8.613839,10.319985,11.615082,10.886766,10.611216,9.613626,12.20295,15.130113,16.288403,17.01105,19,19,16.555448,16.674448,15.113458,15.185415,15.927975,18.497909,19,17.476076,43.472678
14.128637,12.758497,10.78208,8.76121,5.911973,5.105793,6.89324,8.435782,10.858976,11.287297,13.770258,10.73118,7.794567,7.082441,8.985219,10.256249,9.742496,11.388797,14.357677,14.216621,13.440728,15.322077,17.409668,18.194448,58.467902
2.626869,2.461495,3.45205,3.927811,4.887719,7.235246,8.402399,6.10239,8.421566,9.734797,12.601778,14.441356,17.467746,15.76191,14.756442,13.886215,10.978183,8.990474,7.832065,5.084368,5.805386,5.439495,4.947224,4.354711,48.176434
14.149334,16.836515,14.564918,13.995189,10.904895,12.043005,15.094525,15.559009,17.520104,17.617568,16.11407,14.062389,15.717592,15.700234,15.491264,16.625961,16.661257,17.266399,16.093692,17.109355,15.608927,14.9473,17.578962,18.542685,45.097477
12.334547,9.946113,12.401202,12.742187,12.087542,14.208261,17.225714,17.974191,18.029943,19,17.482353,15.361558,13.655351,14.713391,16.976391,19,17.446189,16.349872,14.859298,13.653946,15.222691,15.690564,18.332891,19,49.488517
6.032139,7.141064,7.111655,6.804533,5.634844,4.085353,6.607875,8.814793,11.792997,9.024434,6.927742,3.88553,0.827575,1.26319,3.925805,4.369983,5.641904,7.759621,8.492773,8.425657,9.865064,11.468728,8.708822,8.304673,75.445401
12.426374,14.952421,17.202952,17.908782,17.404441,16.960905,16.499112,15.035968,17.772238,17.880609,18.161193,15.543299,17.76647,17.561887,19,17.925019,14.956817,12.800207,10.482371,12.552771,13.791976,15.414221,15.49982,16.777152,34.906111
10.893953,8.48367,8.865823,9.418899,10.249742,11.510587,12.942671,10.291767,11.913921,14.988866,17.287611,19,16.084186,14.380564,12.736044,15.194234,17.82984,18.909488,16.876016,16.382096,14.569041,13.373889,11.173934,10.783235,45.736941
13.605208,13.319218,14.726122,15.055461,13.949634,13.5658,13.292407,12.687551,10.708043,7.776337,10.827756,12.510645,15.128222,13.255193,10.564623,8.534021,5.59557,5.363736,2.556489,5.383472,5.261866,2.436228,2.708134,2.587633,53.392996
2.079579,2.596405,4.641796,6.601786,4.356783,2.162171,1.379177,0,0.107618,1.247573,0,2.965617,0,0,2.209571,2.900251,4.305514,1.284601,0,2.866857,0.641259,0,0.104996,2.048064,76.870985
18.803868,19,15.961149,14.018273,12.013111,10.505668,9.077032,9.982458,13.14538,14.837742,16.425292,17.596106,17.729467,19,16.873946,19,16.105098,13.574811,11.393649,9.004764,5.946768,7.48781,9.384642,12.486172,38.689965
2.406108,1.186835,0,2.687044,2.718673,1.710537,0.506974,0,0,0,2.690856,4.557458,7.559608,8.483592,9.19304,10.330347,11.733259,12.841902,13.463587,15.295159,16.077838,15.325015,18.394218,18.43664,60.030866
1.768282,0.760851,2.923639,2.838356,0.103208,0,1.874251,3.823257,4.668209,4.585136,3.06893,3.000702,3.43839,1.924683,1.338006,0.212862,0,2.595563,4.749009,4.63018,6.664584,9.006365,11.011943,11.446495,78.210254
6.522186,6.135344,3.623746,2.356339,1.178614,3.183955,3.207238,5.405427,8.278434,10.317839,11.938137,13.512961,16.307485,16.585072,16.921701,18.585035,19,19,18.284588,15.472962,12.65422,14.089095,15.561717,17.546217,46.175876
6.314306,8.441061,9.020701,9.388941,11.25074,14.317159,15.369294,18.451315,15.90286,14.473928,16.733091,19,19,16.744563,15.021315,13.623048,10.921383,8.678975,8.224411,6.321987,4.895135,3.687653,2.835753,0.517725,37.470391
13.929535,11.118156,8.474946,10.683138,13.154613,15.489202,14.142438,12.06461,11.608525,12.406896,14.56703,14.02226,13.970878,16.002399,17.351919,18.051968,17.589869,17.123593,14.560692,14.439669,16.865356,16.712232,14.828321,16.360674,48.335658
7.332923,4.242448,2.65775,0.09,1.849435,2.599784,2.760484,4.125167,1.302893,3.910407,4.024618,5.124512,7.048026,8.380222,5.793222,4.198314,1.370632,0,0,1.14602,1.607758,2.224432,0,0,76.535676
18.047044,16.772341,15.051122,15.00747,11.954515,9.0567,9.694151,12.556477,15.332319,18.154889,19,19,18.706654,19,18.52129,17.194129,17.531896,17.750414,19,19,19,16.519422,18.986277,19,37.072649
3.786016,6.17647,8.904101,11.098698,11.213419,12.286016,12.839076,14.082531,13.902351,12.413359,10.956714,9.600825,7.523605,4.372555,3.771421,3.511669,6.555949,5.622442,3.104765,2.132035,0.643188,3.704927,2.698092,3.285643,78.519883
16.294809,17.368752,19,16.475654,14.461371,15.19791,17.269064,19,18.860264,19,19,18.072138,16.193017,14.211353,16.778589,17.925261,18.069375,19,16.77574,15.14148,14.692087,14.587168,15.521227,16.890931,40.673392
17.773966,19,19,18.817668,19,18.091606,17.520713,19,19,17.175384,16.117295,13.308662,15.116629,16.662751,17.15827,19,18.208254,15.757631,12.939808,11.692323,11.478346,8.985642,11.279914,8.469518,43.995038
16.935139,17.519663,15.064415,13.16556,15.833822,17.88499,15.665362,14.809777,12.544915,11.953013,11.014371,8.456065,6.43907,7.465042,10.629364,13.691528,13.969439,13.807832,15.964845,16.885917,14.914268,12.280522,10.674662,9.318866,57.352967
2.632049,0.505487,2.460897,4.471621,6.533655,6.759637,8.66343,6.038333,3.105828,2.53875,5.131182,2.937035,0.272743,0,0,0.031461,0,0,2.364525,2.407535,0.515258,0,2.780615,3.485483,75.624278
6.349819,6.493655,7.712644,10.65269,13.481822,14.179206,13.496715,12.299342,9.992896,8.191717,5.438138,3.381372,1.948326,1.735451,0.35001,0,0,1.152002,2.565609,5.18783,5.068549,2.407112,0,0,75.07051
5.614159,3.217087,2.786808,0.580447,0,0,0.550387,1.529603,2.944891,1.954253,0,1.497506,3.198516,0.390233,1.830692,2.642703,3.108867,4.419028,4.621096,5.729366,6.415959,4.616598,3.77958,2.171546,75.238477
14.51854,14.817412,15.589435,16.84082,18.151944,19,19,18.398579,17.305533,14.796218,14.445574,15.227736,12.391811,10.325603,13.312304,12.970469,14.72243,16.71037,19,16.627487,17.638154,19,18.67665,18.609762,52.518455
11.630581,10.747465,9.259931,8.257954,7.28705,7.979712,8.556804,11.647303,12.298495,9.271348,11.435194,13.333827,13.668553,13.183178,12.67824,9.931843,9.702248,9.415644,8.533867,5.702197,4.578591,5.124273,6.256271,4.409931,56.00652
12.76188,9.931447,9.55532,6.682396,6.673634,4.656971,6.407502,6.573857,8.3332,6.427368,3.459102,5.106379,2.131741,0,0.866908,2.169529,2.277684,4.752071,5.64584,8.287625,5.347737,2.556334,0.766371,3.152053,75.407193
18.866021,19,17.767029,16.313352,16.233866,15.127538,16.13682,18.040537,18.047767,17.968992,17.871973,19,19,18.879491,16.630235,17.623943,18.143544,16.428469,19,16.774013,19,17.735061,14.854332,16.242075,38.363055
14.479878,16.140583,16.289871,19,17.945242,19,16.511266,13.411267,13.129955,14.457967,17.339983,17.899026,19,16.6034,17.570604,19,17.366226,19,16.165217,17.861744,19,18.063329,17.501963,17.015868,38.57411
4.751386,7.320841,9.065372,7.153223,4.714785,4.112331,1.254071,2.70393,5.240537,4.814791,4.293491,2.802866,2.576962,1.732312,0,0.279904,0.868034,2.237884,4.054878,2.709982,2.544984,4.82881,5.290122,6.048706,74.067268
2.987704,3.227757,5.466665,5.691924,8.429292,8.500549,5.651631,5.938898,8.993392,11.478181,11.827199,14.386603,17.381278,18.795462,19,19,17.361343,15.182446,12.113096,9.399081,7.361158,5.918678,3.555913,4.684371,41.279808
0.676763,0,0,0.856966,3.970451,5.508974,4.271658,3.295858,0.383462,0,0,2.344435,1.511368,0,0,0.834164,2.225894,4.936256,6.63462,8.149393,9.061992,6.931162,9.145804,10.581861,77.102397
12.708076,13.019636,11.305537,10.620819,10.094799,8.324428,6.763551,7.934605,6.263396,5.968626,5.571151,5.292961,3.602315,2.699406,4.172006,7.137895,5.292679,4.69155,6.479474,8.366636,8.750917,11.781762,10.454721,8.317287,66.336308
3.340665,0.54137,0,1.181999,2.589486,2.779676,3.656484,2.804111,0.190652,1.849326,2.197704,4.805535,5.869269,7.272357,7.577478,9.840724,10.525541,11.076813,10.009027,8.436323,7.177584,7.189112,8.406148,9.957479,75.000482
6.809753,8.794932,9.974125,8.371312,5.550089,4.193245,5.365667,2.55077,3.723477,6.528356,8.842982,8.414559,11.254746,13.972868,17.134248,19,17.202289,17.544058,16.170661,15.033822,13.12017,10.7391,10.783161,12.940213,55.564077
7.301745,10.174645,12.671742,11.548863,9.886656,8.373109,5.845262,3.69431,2.196435,0,2.910402,4.601015,6.020056,8.830771,10.159725,11.075429,10.483383,12.667399,12.969029,16.061815,15.999836,13.615997,15.504419,15.342273,58.758521
18.676835,19,19,19,17.535964,18.612029,19,18.518556,17.026435,19,18.853185,19,19,15.9409,13.111516,11.786079,9.841439,9.629777,6.681107,7.093299,5.856873,2.925216,0.29911,0,34.629775
15.543445,15.603012,17.498428,19,19,19,16.426448,14.585446,13.785634,14.294673,14.653713,12.88127,11.739723,12.13842,12.415293,14.599181,14.709754,12.928964,14.38387,17.36396,18.356558,19,18.493098,17.123486,51.712614
2.43721,3.536786,5.922377,8.533619,6.536161,8.270537,7.555482,6.415322,4.745106,6.533536,7.811321,9.053019,11.882939,14.627925,17.454233,16.281945,16.481772,19,19,16.033655,14.606684,15.584338,18.184743,18.918717,52.64555
16.959854,15.938366,12.951356,13.934116,13.130037,12.676091,14.423773,16.525108,14.091398,12.304052,10.998383,13.089472,11.876109,13.4446,14.088642,14.839508,15.46304,16.055366,17.124877,15.514128,14.061398,13.086334,16.153974,18.467603,51.976365
10.067243,12.371471,10.967109,10.417344,9.840361,9.453024,6.35044,3.600132,1.994181,1.004576,4.053403,1.263247,0,2.645497,4.697343,5.27357,7.768081,8.197087,10.449192,12.133885,15.089171,12.185663,11.414576,11.639896,60.799937
14.281203,14.882915,14.911498,15.770908,15.729719,14.312227,14.987164,15.886624,15.453778,12.609964,9.52847,7.107976,4.239525,1.629804,1.44922,1.212361,0.99552,3.286225,2.921477,3.286542,5.828964,8.988591,11.471032,9.355906,63.752689
12.316895,9.631164,7.396307,5.79298,4.19145,2.014133,0,1.94032,4.413414,2.168648,3.856902,3.92613,4.085912,6.799892,8.364422,10.55557,13.261815,14.936886,13.067632,15.40692,17.811753,18.287172,18.521348,19,57.98743
16.346312,15.029904,14.751321,14.451467,13.684129,13.656623,11.463393,9.733788,9.782983,12.287596,14.289628,17.425255,16.48531,16.0148,13.732378,11.69473,14.076033,14.831091,17.296634,19,15.879263,14.572372,16.158623,16.231486,42.903087
6.196545,7.632,9.021289,7.312914,9.05869,9.417593,8.498017,5.403548,4.383432,3.329569,1.614333,2.348913,3.324047,5.268368,8.03758,9.277008,11.99423,12.764505,11.895153,14.946813,16.539842,18.252359,18.761496,16.686658,59.068487
17.246819,14.751386,14.624319,13.445672,15.731605,14.696842,13.419693,15.678075,16.331282,14.840579,13.601808,13.531806,13.672207,16.319089,16.725666,16.938052,16.289028,16.065922,19,19,19,19,18.628583,19,45.195474
9.584584,6.635926,9.028529,8.173865,5.398551,4.932959,6.445193,6.156168,4.89103,2.330435,3.939646,4.643032,7.636219,10.698628,11.13425,11.495605,8.429316,8.013582,6.027752,3.922864,6.464112,3.750566,0.723501,1.543243,74.150082
8.862184,8.806381,8.084008,8.633821,11.7823,11.69435,10.798362,13.12614,12.469869,11.787567,9.891725,12.485596,15.215054,13.247638,11.030046,10.599698,8.693952,5.80525,7.931727,9.803626,9.78778,7.920832,8.305194,11.344752,56.425598
16.389384,16.445918,17.172362,18.484881,18.582305,19,18.682108,17.6466,17.212234,14.673701,14.892979,17.76264,16.384529,14.872803,15.958489,13.532663,11.843633,10.867227,8.287724,7.910699,7.045268,9.812766,12.458393,14.674667,44.020733
0.740925,0.95073,4.103381,4.435896,5.948056,8.881533,7.422874,7.087872,4.974493,4.822875,4.203172,6.012408,7.080394,4.474913,1.823045,0,0,0,0,0.593623,0,0,0.900815,0,74.490021
16.059506,15.466621,14.534167,13.348807,10.617299,12.157127,10.600402,9.271422,8.235314,6.010635,8.928977,9.603154,10.947672,9.939556,12.737626,14.310365,12.976883,11.574603,9.971712,7.051024,6.23059,4.949997,7.670132,6.11368,59.040195
8.586753,5.502437,5.329347,7.029614,9.586806,10.865519,10.665199,8.693797,10.979026,11.321284,13.605678,10.954229,8.543116,6.18506,5.283986,6.006447,7.020502,8.26952,10.188496,11.960421,15.025876,15.42043,17.407969,17.768817,61.446291
8.990627,7.972472,6.867829,6.727581,3.741256,2.923538,1.473043,0.418103,3.177681,4.121726,4.411771,6.852305,9.853252,8.035987,7.756345,10.525609,12.222027,14.198529,15.580593,17.076337,19,16.014894,13.703625,11.183565,56.447811
0.300491,3.436515,6.13159,5.506259,5.224313,7.740308,8.049655,8.054603,9.700585,12.415452,13.715797,11.923242,9.121692,6.627226,5.130171,3.590932,5.039515,6.505981,9.083818,11.501109,14.260401,16.15242,18.309156,15.595481,59.976739
4.327849,6.997748,8.506135,10.199324,13.214496,16.11692,19,16.140984,14.296186,11.633155,9.705649,11.500009,9.557291,8.150198,8.188331,10.796392,13.27175,13.514958,14.576502,14.561246,12.785243,10.010647,12.976302,15.619233,66.390635
12.882513,11.437519,8.671179,11.80471,11.235942,11.481236,13.800216,14.390925,15.821344,15.827154,16.007366,15.126774,13.353398,15.465959,18.321384,18.22757,17.293806,19,15.877899,14.268703,15.702187,15.802951,16.344173,19,48.238492
1.006377,0,1.096983,2.224747,0.474655,3.044261,5.42945,7.872926,9.93105,11.888104,11.9748,13.76379,10.74061,12.512057,9.724069,8.177956,5.272631,7.035999,7.48024,8.554268,10.512759,8.49419,6.269675,4.569399,58.246174
3.049136,1.376098,0,0,3.126967,5.074789,5.492402,5.802199,7.640344,9.026152,11.948876,12.387667,11.190544,11.248263,12.206211,13.551093,13.981702,14.870472,12.836795,10.5303,12.53969,12.854549,14.260145,16.349067,58.805572
8.39149,7.20545,8.336966,7.0535,5.377457,3.590682,0.69442,1.79827,2.10619,1.124825,0,0.108118,2.774102,4.742804,7.50112,9.950664,12.460522,11.298636,9.668909,7.184581,5.011648,2.931526,2.354323,1.1495,75.643551
3.301987,0.267566,0,1.98253,3.947339,5.832829,5.760855,3.243541,0.915408,0.714637,0.143917,0,1.258288,1.848364,1.567401,1.166436,3.090059,3.482544,4.759708,4.782605,3.767473,3.243721,2.711093,0.754345,77.122976
2.095672,0.49584,1.452292,0,2.153795,3.792665,4.33854,4.909267,7.648616,8.624663,6.638378,9.340892,7.713298,4.752128,6.376968,8.392235,10.649876,8.028792,7.053571,8.531345,8.98404,9.635548,8.636566,5.512504,76.803127
4.171236,4.268216,4.845026,7.065709,7.974487,8.202824,7.066153,6.647235,3.655978,0.971507,1.173957,1.345488,0,0,2.094888,1.203723,1.923291,1.36836,0,2.237789,1.57556,0.42216,2.98223,0.801941,74.270615
16.35043,19,17.778915,17.476917,15.266126,18.124439,19,17.381192,16.404142,15.046485,12.631582,10.796552,9.06835,11.241267,11.506147,14.60889,16.3937,18.878701,17.950703,16.996423,17.201227,18.589111,16.06745,15.95305,53.232635
5.549964,4.560097,6.379838,8.816623,8.905394,7.83285,7.060894,7.243432,7.597095,6.029638,5.563907,2.769351,0.881366,0,0,1.98473,4.790906,1.87354,0.309803,0,0,1.068356,0,0.98468,80.835333
0.545878,1.02142,3.288523,1.32015,0,0,0,0,0,0,2.372059,1.480525,0.52019,0.383586,0,2.562539,0,0,0.623237,2.532806,2.203591,3.322414,2.801759,0.125198,76.394183
12.876439,15.330639,16.919841,19,19,16.11538,15.247924,14.468423,12.92345,14.409835,14.144536,13.246579,12.588383,10.881419,8.326933,5.633303,7.980555,10.401346,12.3409,11.774789,10.360355,12.442912,10.432274,7.858901,54.001435
18.312115,18.045563,17.209204,19,19,19,18.650821,15.670231,13.862833,14.499945,15.809269,13.490029,13.672764,16.250246,15.656454,15.703758,16.701178,17.630017,19,18.242835,16.879185,15.827857,14.952078,12.463117,45.422557
14.31054,16.786255,17.707953,18.149989,19,19,19,19,16.287692,15.218197,13.144875,12.170753,14.179286,15.227036,17.593432,17.730982,17.959501,19,18.758391,17.779064,19,18.238114,15.552512,16.1424,46.586465
2.931737,4.576169,4.867521,4.594926,1.675889,0,0.963228,3.288605,3.577057,3.418633,2.153485,4.850741,7.791463,5.240879,6.195822,5.381992,7.605371,9.344734,12.033498,13.0583,13.536514,11.361454,11.574774,11.85582,65.002903
18.392451,19,19,18.630078,17.061801,13.913671,14.268976,15.301475,15.688745,17.886923,17.007548,16.614617,15.818357,13.846162,15.130627,16.136659,13.173142,12.963673,10.252428,7.19125,5.948696,7.731273,7.747313,9.891978,44.234848
0.309672,1.372983,1.107325,4.20803,7.256983,7.955671,10.571052,8.81078,5.651448,3.773728,1.135488,0,1.007449,2.212508,3.30125,6.154462,8.460107,10.580514,13.463913,13.762339,11.076024,9.104524,9.58378,7.166726,68.648355
7.727979,8.916136,12.044022,12.442401,15.135922,15.499464,15.262823,14.277771,11.228607,12.891579,13.63751,11.29456,12.933359,14.642948,16.105075,18.245994,18.826723,19,18.051769,16.539164,14.002664,15.542548,16.33345,18.801558,52.567151
10.353386,9.499691,9.284316,7.253816,4.764378,3.533523,3.495346,2.948292,2.180785,1.758342,4.162014,1.227694,4.355686,3.741982,5.747322,5.088207,7.130412,9.707729,11.048576,13.993017,14.21126,14.873871,13.33831,15.02654,62.08541
7.788,7.787913,6.807242,5.496334,5.479576,4.271083,5.813841,6.64359,7.666405,9.620198,11.642776,11.886623,13.704441,11.545136,13.081474,14.423921,15.554169,17.260305,19,16.62064,16.756685,16.040303,14.617919,17.321389,52.458462
1.957293,1.015031,2.789905,3.916392,2.075712,4.228579,5.173443,6.166887,8.055705,10.949785,11.468673,10.244635,8.182359,6.88526,10.029622,12.692198,10.875139,9.455039,10.527577,13.638663,15.782148,14.612024,14.547532,14.353481,61.440345
1.198273,2.272407,3.794803,4.530276,6.501957,3.950335,4.372334,5.842374,5.549328,4.602363,2.54244,1.734717,4.230109,5.554478,5.385098,2.71086,0,1.231286,0.739203,1.562927,1.823372,0.447754,3.601773,5.802472,74.786326
13.154372,11.771569,10.629538,13.526455,13.854552,11.139298,8.816688,6.442651,6.437419,4.759865,3.749354,2.869592,0.130057,0.000779,0.145972,3.083446,6.233488,4.748395,5.458463,2.633346,1.098345,0.398703,0,0,66.695767
8.612378,9.016716,10.638196,12.587581,13.991192,16.348738,17.687266,18.629064,16.992132,15.993551,17.035867,15.609155,12.478035,13.640587,16.686989,18.504935,16.949808,19,19,16.209649,15.261983,17.802379,14.955651,14.810394,52.482294
0.749636,1.220263,3.406729,5.716351,8.471719,6.391996,5.078453,2.418897,2.068789,4.942476,4.526251,3.49204,3.199648,3.510533,5.803806,8.042005,7.882502,7.787347,10.936594,11.813881,14.057504,15.823626,17.527067,19,63.544151
10.242748,10.966066,12.747302,13.829356,13.978364,15.313223,12.943485,12.839089,10.050211,9.54336,11.834623,14.345714,16.505875,17.098345,18.042248,16.78346,17.575868,15.083449,13.96496,11.599371,10.376294,8.167467,5.83027,4.270545,45.587863
